bankrupt,retained_earnings_to_total_assets,total_debt_per_total_net_worth,borrowing_dependency,persistent_eps_in_the_last_four_seasons,continuous_net_profit_growth_rate,net_profit_before_tax_per_paidin_capital,equity_to_liability,pretax_net_interest_rate,degree_of_financial_leverage,per_share_net_profit_before_tax,liability_to_equity,net_income_to_total_assets,total_income_per_total_expense,interest_expense_ratio,interest_coverage_ratio
0,0.942619685285963,0.0048760247676889,0.374286206364366,0.234943745863666,0.217599211709492,0.18999321318151,0.0368709257372074,0.797468867515902,0.026870881562317,0.191082322813889,0.278315149342696,0.827984672530329,0.0025532575439401,0.630925946219915,0.565511873396239
0,0.939887837342659,0.0035190910002827,0.370275765350058,0.225772903469793,0.217592528514272,0.180966744589397,0.046764118435043,0.797521575233073,0.0268033414488034,0.182420727574,0.277331077724634,0.818485753462117,0.0022687828850995,0.630666703195847,0.565215832977554
0,0.940056132787126,0.004571444204306,0.36963718146295,0.219816583152123,0.21760565930051,0.175529748887716,0.0385935938605969,0.797556852051651,0.0267964200445617,0.176470588235294,0.278094432829833,0.80504786637318,0.0022930736622828,0.630635881700251,0.565183368152589
0,0.942446954107828,0.0042778066551765,0.370900928910292,0.236078283067032,0.217609860355698,0.189088304049468,0.0404795124782756,0.797506634462851,0.0268063075612547,0.19078104993598,0.277881626814601,0.824062231741786,0.00236560339404,0.630678004410898,0.565229617186563
0,0.93841602617458,0.0070719229611796,0.374071481134375,0.227569254041789,0.217609946633292,0.181275921876178,0.0287535593718808,0.797491278671234,0.0269447746816719,0.182270091135046,0.279907719064691,0.81438278607138,0.0022925057829191,0.631151285598827,0.565797913788603
0,0.939490544456931,0.0179784605002781,0.388757792177291,0.21858750118181,0.217588191405955,0.173772716989669,0.0176010295039869,0.797416159798731,0.0288751323091538,0.174738269187316,0.287817190789556,0.798860819040515,0.0022519117828659,0.634200558896453,0.568501828086221
0,0.935860146955274,0.014541442106895,0.384182579073684,0.226907440673159,0.217597744990382,0.1802956036498,0.0193268404237619,0.797439816018249,0.0273270578774279,0.181290954281841,0.285324658192798,0.809426007567113,0.0023267984190316,0.632020109313571,0.566853876573771
0,0.932608836458834,0.0102654592874274,0.37816244410993,0.216885695376761,0.217632382126281,0.170447175929417,0.0230653586074243,0.797437049208948,0.0290273072160908,0.171800858627702,0.282224197006827,0.799686701771098,0.0022538200069262,0.633413240914508,0.568580178054889
0,0.947071789168927,0.0039641069132492,0.371386297398917,0.232485581923041,0.217604069801746,0.18722569941935,0.0427964355497429,0.797608729726032,0.0268207983758289,0.189877231302252,0.277653928202713,0.825485714087738,0.0023445962040971,0.630738620018904,0.565295877252821
0,0.937759734815463,0.0014380944564513,0.370811460064462,0.223598373830008,0.217589833998623,0.177437598974436,0.0950872392341835,0.797493492118675,0.0268720354067374,0.178428861941704,0.275822084253146,0.813768816821284,0.002369599353788,0.630946493883645,0.565516625515861
0,0.937901496019864,0.0029418469984223,0.37083382727592,0.223692918596956,0.217617947221015,0.178998567227208,0.0536103233801876,0.79758659525163,0.0268444412246955,0.17993522633125,0.276912875450044,0.813607337088615,0.0024172568180692,0.63083245434994,0.565400271635791
1,0.920323043583815,0.0151797846050028,0.381058997993661,0.19835492105512,0.217603094201253,0.155697157077144,0.0189477086579934,0.797289993294638,0.0265315499480261,0.156661896512766,0.285787623815183,0.7693180305172,0.0021522433535166,0.629581444089807,0.563517404517673
0,0.890634802518244,0.0186861087553233,0.380509882952382,0.216507516308972,0.217652249201643,0.154596184299827,0.0173238357527425,0.797242265834208,0.0266648753143414,0.155607441440084,0.288330598664379,0.766035222058461,0.0021685884190036,0.63016225805126,0.564474539427702
0,0.935490858051309,0.0080850636974621,0.377735230371094,0.218965680249598,0.217582098880422,0.171020285046377,0.0264709376873075,0.797389321748518,0.027606168335846,0.172252767944566,0.280642355582446,0.800260526913646,0.0022601975477155,0.632209490280955,0.567352425069865
0,0.942644714899042,0.0018092450232083,0.36963718146295,0.215467523872554,0.21762965774531,0.169904230450192,0.0789003217143488,0.797391396855494,0.0268270116687578,0.170897039993975,0.276091000480248,0.798238385013351,0.002242248301394,0.630735880330407,0.565323749528309
0,0.929281716407891,0.0090170437446994,0.377844829707236,0.211118464592985,0.216710028181879,0.165138375688108,0.0248163503216402,0.797367187274116,0.0263527159091306,0.166151992166905,0.28131861980086,0.789635774877785,0.0021950317754284,0.627381816687443,0.56158541530685
0,0.935256305684141,0.0071859126929846,0.376993757311282,0.220856575588541,0.217590925742032,0.175092376140563,0.0284636168679549,0.797473156070317,0.026937995026715,0.176093997137908,0.279990834941759,0.80717608865725,0.0023116053957155,0.631146491143957,0.565773133121671
0,0.932474783525291,0.0106895010897418,0.38057139278389,0.215845702940342,0.217571938034463,0.169791116808687,0.0225628229784743,0.797393333622004,0.030297990652946,0.17074640355502,0.282531595174618,0.798076142919014,0.0022391414757612,0.633714949110286,0.569030431902136
0,0.929809935805265,0.010899242196263,0.379165613543794,0.211402098893826,0.217467625104113,0.169851444084157,0.022328747069241,0.797390290131773,0.0287963781169501,0.170897039993975,0.282683496691096,0.797369557937534,0.0022407975627237,0.633548513034068,0.568458222027237
0,0.931455732643507,0.0056320046690194,0.373423950362684,0.214427531436135,0.217561909923264,0.167815398537064,0.0333762738072745,0.797369815742951,0.026171924750278,0.16878812984861,0.278863834162286,0.793999600329013,0.0022144039977233,0.625134929658498,0.55802690254412
0,0.926685637033411,0.0041300759627572,0.373503353963358,0.209983927389619,0.217611715323984,0.16458788929945,0.0415269732909041,0.797316139642525,0.02663289660445,0.165549446411087,0.277774510569407,0.783431473506795,0.0020741558318207,0.629999246585663,0.564270861033187
0,0.937256539199281,0.0049763357316772,0.373316587747689,0.228892880779049,0.217631519350334,0.184435562928889,0.0363464828667148,0.797534025874924,0.0268170719207462,0.185508774572569,0.278388125351253,0.821700551892766,0.002315932317598,0.63071909973836,0.565279007245045
0,0.948081249352588,0.0022971210753335,0.372025999646598,0.22917651507989,0.217655448109384,0.176917276223513,0.0651108788547564,0.797889837550942,0.0268883694143072,0.178127589063795,0.276445219576498,0.813863908626488,0.002454992383315,0.630908138244682,0.56558287781222
0,0.941712687337207,0.0067162749979481,0.375376607922914,0.218871135482651,0.217584637432727,0.172701907850087,0.0297153757225077,0.797407167668505,0.0272122390566349,0.173683814114634,0.279649715464464,0.801531632061173,0.0022509292558506,0.631772852426679,0.566594118378805
0,0.939097145469501,0.0054696832909291,0.374602702406488,0.227096530207053,0.217585390702496,0.181532312796923,0.0340464428279318,0.797417958224776,0.0269009308720692,0.182496045793477,0.278746133487831,0.816487687135469,0.0024682198974698,0.631000260270407,0.565632566215678
0,0.942956669880323,0.004202117473258,0.370924414482322,0.232485581923041,0.217603489087167,0.18525752205716,0.0410111036300645,0.797548136602355,0.0268020247114851,0.18686450252316,0.277826353716291,0.827878672226562,0.0022878854756224,0.63065300475336,0.565209689249871
0,0.939296757089754,0.0017700325554674,0.36963718146295,0.214994800037818,0.217566077794762,0.170597994118091,0.0802888033727419,0.797426396993142,0.026799694740903,0.17157490396927,0.276063060828104,0.797257394356102,0.0022379719383504,0.630686908398515,0.565198780684521
0,0.942993144307628,0.0040981588378518,0.371438860345842,0.224165642431691,0.217584634114358,0.182799185581781,0.0417610659014898,0.797457800278701,0.0268243515215504,0.184604955938842,0.277751544646088,0.819658694294729,0.0023535444196288,0.630741017246339,0.56531185524898
0,0.941180330692772,0.0063113834705769,0.373075021863949,0.229554694147679,0.217586051057932,0.186675213030692,0.0309394234472226,0.797536516003294,0.0268258693239775,0.187617684717933,0.279356028716559,0.820055303662897,0.0023174767883243,0.630759510143697,0.565318648881855
0,0.94169123723067,0.017745921447396,0.388174007958254,0.223692918596956,0.217608785204133,0.175130080687731,0.0176965495298307,0.797420310012682,0.0278734649695055,0.176093997137908,0.287649105485397,0.801809219155463,0.0022726964534408,0.632532431062588,0.567707911801825
0,0.937277879772366,0.0108791800034653,0.379728148911947,0.228609246478207,0.217607763146473,0.182980167408189,0.0223505150938135,0.797446456360569,0.0270042878128862,0.183927091963546,0.282669123049559,0.813709224162898,0.0023457962661049,0.631332789961781,0.566004087484676
0,0.934138240591439,0.0106384336898932,0.378279871970082,0.219343859317387,0.218563317372985,0.172422894201041,0.0226215558823957,0.797508294548431,0.0272200702893179,0.174135723431498,0.282494381714466,0.804306892474101,0.0022907311370662,0.631712236818674,0.566613111060511
0,0.943543262230674,0.0028862200093015,0.370081170610379,0.231351044719675,0.217596799255209,0.185928662996757,0.0544156613055869,0.797580508271169,0.0268091250914242,0.187617684717933,0.276872200360181,0.826247034715016,0.0023432219890686,0.630687250859577,0.565242640439274
0,0.935067187220101,0.0041419308948649,0.374115097196717,0.220100217452964,0.217589555255624,0.174707789759445,0.0414420913532257,0.797466654068462,0.0269112756901991,0.175868042479476,0.277782923118255,0.807092787511969,0.0023483078012791,0.631054026657169,0.565672689979257
0,0.937744832116059,0.0034780546968329,0.371381823956626,0.221802023258013,0.217592053987501,0.176600558027298,0.0471725967897265,0.797558235456302,0.0268429948316303,0.177600361527454,0.277301777308281,0.809635499107866,0.0023800902605382,0.630819098368516,0.565394012992208
1,0.934494715353983,0.0167218376968603,0.381969343499977,0.225111090101163,0.217597011630827,0.180544453661112,0.0181501521283479,0.797438017592204,0.0278213645367029,0.181516908940273,0.286906259510328,0.805041237350195,0.0022911231492435,0.632880029040698,0.567645766501759
1,0.931547845186633,0.0178982117290874,0.386262729739221,0.214616620970029,0.217630225186414,0.169361284970968,0.017633491707507,0.797386139917823,0.035700330490382,0.170369812457634,0.287759580832441,0.796483203270087,0.0022438975520596,0.641335735126916,0.569662936541112
0,0.940010766851997,0.0076245451809701,0.377516031698812,0.237590999338187,0.217603153931895,0.189638790438127,0.0274340883896314,0.797662405826458,0.0269970242769164,0.190555095277548,0.280308600003565,0.821649761949078,0.0026394941017207,0.631414980616704,0.565979965435099
