bankrupt,retained_earnings_to_total_assets,total_debt_per_total_net_worth,borrowing_dependency,persistent_eps_in_the_last_four_seasons,continuous_net_profit_growth_rate,net_profit_before_tax_per_paidin_capital,equity_to_liability,pretax_net_interest_rate,degree_of_financial_leverage,per_share_net_profit_before_tax,liability_to_equity,net_income_to_total_assets,total_income_per_total_expense,interest_expense_ratio,interest_coverage_ratio
0,0.932778078365633,0.0119853363609006,0.379488819749353,0.214143897135294,0.217559524015934,0.172143880551995,0.0212450644191152,0.797417543203381,0.0280495911908423,0.173156586578293,0.283470886613729,0.79900639616506,0.0022549036369103,0.633347830851632,0.56789728530332
0,0.950798563914021,0.0014736592527745,0.36964500998696,0.262172638744445,0.217597111181898,0.211982505090114,0.093217210643275,0.797796319396592,0.0267911958749638,0.217970927167282,0.275847791598053,0.848987591681702,0.0027943346718579,0.63061225188696,0.565158582582357
0,0.930519500608853,0.0077130012128507,0.375804940022323,0.212631180864139,0.21761591969754,0.167181962144635,0.0272404200339651,0.797353491568079,0.0252521691977123,0.168185584092792,0.280372674771168,0.793737778425556,0.0022092257659535,0.642856604704045,0.581239367179145
0,0.932217514471646,0.008441623578548,0.37840400999367,0.217831143046232,0.217631462938061,0.171517985068999,0.0257945222583844,0.797466792408927,0.0276810900093414,0.17270467726143,0.280901444001905,0.80039680771033,0.0023293903200117,0.632434829659868,0.567461912566215
1,0.911340547923246,0.0137416901485514,0.379195809279261,0.195140398978917,0.217597303647301,0.158705979941181,0.0198509832261349,0.797132423504986,0.0266571690031296,0.159674625291858,0.284744717679196,0.769893781103439,0.0019885216310482,0.630137258393721,0.564426747559849
0,0.932892872709945,0.0064755286843761,0.375390028249788,0.217263874444549,0.217585324335116,0.172988462408567,0.030424417528806,0.797462780535441,0.0274474895476212,0.174211041650975,0.279475255656076,0.800501405332693,0.0022809555347259,0.632624895549376,0.567088917782728
0,0.950262440082299,0.023022278153184,0.394668327804904,0.310390469887492,0.21762120254103,0.271442575974663,0.0159958603569456,0.797464440621022,0.0270434684201695,0.272275363410409,0.291475159164416,0.823129091771645,0.0025333345952539,0.631510527253051,0.566129589050277
0,0.952218586224129,0.0025798156102098,0.369649483429251,0.240049163278813,0.217585666127125,0.194834477037931,0.0593956380006023,0.797566535884202,0.0267913880876112,0.196279279957822,0.276650275019836,0.830545089815792,0.0024174632463424,0.630613279270147,0.565159498856517
0,0.943200349893743,0.005857248379066,0.372825627456199,0.269830764867165,0.217599334489146,0.2218988009954,0.0325059502170263,0.797726042440364,0.0268036554686564,0.22497552157867,0.279027258995517,0.837583670145946,0.0027467756985642,0.630657114286106,0.565217295920545
0,0.952028901960962,0.0060906993498025,0.374994128606992,0.254136333553938,0.217652438348677,0.203453736520624,0.0316715709817708,0.797792307523107,0.0268303749097913,0.204488965880847,0.279196391746467,0.839267815477493,0.0025913577818331,0.630737250174655,0.56533870489591
0,0.945618993029248,0.0046197758505913,0.37222954127086,0.238441902240711,0.217617359869698,0.187301108513687,0.0383053056834457,0.79758659525163,0.0268323354335658,0.188295548693229,0.278129482464718,0.836349764083626,0.0027783504886186,0.630740674785277,0.565347380512206
0,0.781711483338721,0.0001504664459825,0.369657311953261,0.219060225016545,0.217664888869265,0.172679285121786,0.47733901714274,0.797705014689682,0.0268314793708557,0.173683814114634,0.274888519632911,0.833755136619141,0.0025468427961358,0.630739304941028,0.565343596117887
1,0.90974532510778,0.0110378537101378,0.377511558256521,0.207809397749835,0.217594134604881,0.164406907473041,0.0221785742462048,0.797310606023925,0.0261250577580108,0.165022218874746,0.282784084418721,0.784648939143662,0.0021408140779063,0.62693935699511,0.55656683857273
0,0.934270122578334,0.0020882918866668,0.370519567954944,0.217642053512338,0.217697651126664,0.17219666691803,0.0702663870710502,0.797476337901013,0.0268493984392694,0.173231904797771,0.27629374046581,0.804012115085172,0.0023122123218522,0.630857454007479,0.565421598643074
0,0.944393365662964,0.0052088747845594,0.373031405801607,0.255932684125934,0.217604328634531,0.211959882361813,0.0352115600575277,0.797527800553998,0.0268346500758738,0.215485425924531,0.278556539970694,0.830840244221394,0.0026691095329614,0.63078519472336,0.565357583352039
0,0.94643874116875,0.0072369800928332,0.373098507435979,0.220289306986858,0.217580326871362,0.178274639921575,0.0283385158487636,0.797423768524307,0.0270626111709664,0.179257362355954,0.280027518825638,0.816164543806433,0.0023256542260995,0.631987233051602,0.566188213739561
0,0.894344561299955,0.0134735862993462,0.379450795489875,0.185875011818096,0.217588778757272,0.146165447552975,0.0200405061480469,0.796945387196286,0.0267566054839549,0.145138208932741,0.284550276147748,0.73911115066736,0.0020018403065761,0.630497527431131,0.564988079732324
0,0.940566414146678,0.0012547989677089,0.36964500998696,0.257918124231824,0.217592199995739,0.213897896086268,0.106271291565434,0.797812366890534,0.026791231342931,0.214656925510281,0.275689234672303,0.827135428539762,0.002573041360352,0.630612594348023,0.565158751682972
0,0.932404746691185,0.0065156530699714,0.373935041144485,0.214711165736976,0.217562971801353,0.170356685016213,0.0303016050193823,0.797412009584781,0.0278187478814259,0.171348949310838,0.279504591037584,0.798546461769536,0.0022462274699546,0.632739620005205,0.567642563423873
0,0.93749024509448,0.0027083960276858,0.372663465173133,0.225678358702846,0.217729839306221,0.17678908076314,0.0571760281327869,0.809512511719167,0.0269680914551908,0.177826316185885,0.276743372473191,0.815948986685624,0.0028616617967472,0.631168751112998,0.56588106099975
0,0.9353000505666,0.0042030293911124,0.371816866219472,0.21858750118181,0.217641082889868,0.172158962370862,0.0410025919563323,0.797431653930813,0.0269249728415068,0.173156586578293,0.277827223685326,0.804662297475428,0.0022985296771639,0.630971151080122,0.565724743399896
0,0.946906074281683,0.0031315259121458,0.369950322423353,0.243074595821121,0.217594642315342,0.198853781766081,0.0510920956585328,0.797696160899921,0.0267952619794501,0.201099646004368,0.277050408615721,0.838246231624016,0.002556738863881,0.630629717401132,0.565177894878507
0,0.810970500979934,0.0274706134471407,0.395236454975922,0.163656991585516,0.2175981929702,0.128451851293266,0.0150669066324476,0.796857817681931,0.0267827020920304,0.129472019281464,0.294701602905725,0.591716222774977,0.00190794997707,0.630584855001986,0.565117757311278
0,0.896120937069345,0.0077002343628885,0.371361693466314,0.212914815164981,0.217625619290205,0.167717366714426,0.0272677324830531,0.797357226760635,0.0265898418897491,0.168486856970701,0.280363550267745,0.79142412319742,0.0021726449592373,0.62985096094574,0.563972584531287
0,0.936837088215868,0.0114564240053256,0.372871480239687,0.234943745863666,0.217599945069047,0.193220722419124,0.0217473552656669,0.797458353640561,0.0267996776636944,0.197258416811027,0.283087502954014,0.811372975161566,0.0023505820715822,0.630664305968411,0.565198700556807
0,0.958727624307963,0.0079437164300239,0.370619102045929,0.284390658977026,0.217609823853638,0.235789156172234,0.0267546123098002,0.797457385257306,0.0268084480255465,0.237704300670332,0.280540012884447,0.825027349580673,0.0025247487857672,0.630679031794085,0.565239517126305
0,0.943586498572539,0.0076245451809701,0.377216311065283,0.250354542876052,0.217598923011386,0.208920895860041,0.0274345242934657,0.798296696858551,0.0268557503820122,0.209987195902689,0.280308457411602,0.830971740077494,0.0026044700466255,0.630827317434008,0.565448650458544
0,0.934657578130113,0.026021575976436,0.388385378106526,0.226718351139264,0.217698182065708,0.182686071940276,0.015334761473385,0.797445072955919,0.0267915432313032,0.184981547036228,0.29365076891849,0.80542729793919,0.0022994110712265,0.630613964192271,0.565160238181052
0,0.942465725045226,0.011926061700362,0.370118076509284,0.231729223787463,0.217587192576878,0.197775431717065,0.0212988226473743,0.797438432613599,0.0267911566924924,0.198689462981095,0.28342819160002,0.819920014897341,0.0024490364039792,0.63061225188696,0.565158395757604
0,0.882382882679684,0.0036440237463409,0.36963718146295,0.22189656802496,0.217651047952055,0.174918935223588,0.0455572109233472,0.797578986526054,0.0267911566924924,0.175868042479476,0.277421608793807,0.82563929825203,0.0023341532382643,0.63061225188696,0.565158395757604
0,0.940924918936259,0.0202655504792128,0.38941986163643,0.251205445778576,0.217587414907602,0.199268531784933,0.0167747530593976,0.797752603809647,0.0268006276172352,0.200195827370641,0.289476016365449,0.820367428943919,0.0030030864769416,0.631095806906755,0.565203153993851
0,0.902462228648383,0.0023180951859856,0.370638114175668,0.217169329677602,0.217730144596172,0.170439635019983,0.0646482384386746,0.797458907002421,0.027137554080013,0.172026813286134,0.27646021629485,0.801562099300666,0.0022624930773516,0.631268407282092,0.56640233696444
0,0.940288637525558,0.0082136441149381,0.371708385243903,0.236645551668715,0.21761782775973,0.196583968026544,0.0262197788853848,0.797536377662829,0.0268908607042748,0.202229419296528,0.280735998517351,0.822800289348669,0.0025294695032948,0.630971836002247,0.565592818229005
0,0.939987380770863,0.0091419764907577,0.375691985604463,0.235038290630614,0.217648608950821,0.184593922026996,0.0246204750308224,0.797457938619166,0.0270201875711372,0.18603600210891,0.28140897392135,0.820890680679118,0.0023254804795567,0.631278681113957,0.566055939018951
0,0.927970800549152,0.0049954860066205,0.373897016885008,0.208565755885412,0.215952965517059,0.163177739235352,0.0362476359343973,0.797154696319853,0.0265360198915076,0.164118400241018,0.2784022093911,0.784143734238857,0.0020422691034776,0.629398569882604,0.563554652148826
0,0.936897565207838,0.0040671536308009,0.37198014686311,0.214616620970029,0.217561969653907,0.169889148631325,0.0419960821510228,0.797392503579214,0.027259791718903,0.170897039993975,0.277728828604255,0.796266304649,0.0022348492547041,0.633713236804975,0.566706442261172
0,0.941579166908014,0.0067418086978725,0.373211461853839,0.235794648766191,0.217605639390296,0.191780408717291,0.0296428078778615,0.797483946626589,0.0268490331856774,0.192739323642389,0.279668289752405,0.821091178594436,0.0025677927482162,0.630863275845536,0.56542003371386
0,0.934546724021097,0.0012885399283232,0.370231030927143,0.223787463363903,0.217743278700779,0.177271698966895,0.103987010196772,0.797806141569608,0.0268056782006013,0.178202907283272,0.27571379278326,0.815514184279201,0.0025730715842628,0.630669100423282,0.565226698783265
0,0.921781688788601,0.0009328919650917,0.36963718146295,0.21026756169046,0.217586714731738,0.164678380212654,0.135232557738441,0.797219024636085,0.0267911566924924,0.164946900655269,0.275455702963868,0.778427802072304,0.0020620789684206,0.63061225188696,0.565158395757604
0,0.930539756768957,0.0150156393912036,0.383987984334005,0.215278434338659,0.217633560147285,0.16920292587286,0.019041719926694,0.797383096427593,0.0511195426621557,0.170143857799202,0.285669109471743,0.796859589553588,0.0022338124089998,0.634562882700237,0.569987478738193
1,0.828564596871139,0.0092240490976572,0.37907838141911,0.197125839084807,0.217539298556718,0.146972324862378,0.0244933104212161,0.796831256312648,0.0266368206848943,0.148000301272878,0.281468961581756,0.678242341772907,0.0019988051141211,0.630058834810482,0.564296631228504
0,0.925785785479656,0.005425911233916,0.372758525821827,0.209983927389619,0.21761285352456,0.165590830254129,0.0342360889680599,0.797338135776463,0.0264147404657785,0.166603901483769,0.278714019285841,0.785556293992164,0.0021959676457362,0.629122888727552,0.562370527610373
1,0.930598525017876,0.0090316344303705,0.37647036456318,0.215845702940342,0.21760354549944,0.169549807706809,0.024793703404864,0.797390981834099,0.0311922014385531,0.170595767116065,0.281328942186554,0.799123707289347,0.0022592821387767,0.633332762564896,0.569221602804999
1,0.930573973937678,0.0188165130085082,0.387491808008804,0.210645740758249,0.217342300261088,0.167227207601237,0.017274841903625,0.797337582414603,0.0221214024210476,0.168185584092792,0.288425545831973,0.793925042959544,0.0021932060632756,0.639340214517609,0.571671042323091
0,0.906461860976502,0.0089741836055408,0.378513609329811,0.183795026945259,0.217598352251914,0.157951888997813,0.0248846302074941,0.797088016215716,0.026435992692497,0.14709648263915,0.281287691186793,0.762917971006352,0.0020292980972604,0.629220490130272,0.562607609309699
0,0.936727942425765,0.0033722722257179,0.371729634094788,0.223692918596956,0.217626943319446,0.175499585249981,0.0482858407458037,0.797500685822855,0.0268475111266292,0.176470588235294,0.277225116824189,0.810636853470275,0.0025783466709254,0.630788619333982,0.565413501405565
0,0.937161130473314,0.0106211072506589,0.380103918064431,0.235511014465349,0.217595163299279,0.190988613226755,0.0226415072799344,0.797396377112234,0.0270579157755728,0.19243805076448,0.282481820566836,0.812683496649536,0.0023551482202918,0.631503678031808,0.566173991055298
0,0.937098287007411,0.008404234946516,0.372840166143647,0.221802023258013,0.217575024117657,0.175197948872634,0.025864102332082,0.797410349499201,0.0269495985788326,0.176169315357385,0.280873758060418,0.803335660046194,0.0022761880756312,0.631155737592636,0.565815377503332
0,0.928766324724332,0.0012183222535314,0.36963718146295,0.213482083766663,0.217523768589673,0.16700852122766,0.108882337119009,0.797351831482499,0.0267473941613143,0.168110265873315,0.275662556516923,0.788078823504358,0.0021500535881922,0.630500267119628,0.564940712034445
0,0.933174601018067,0.0144538979928688,0.381998420874871,0.217831143046232,0.217648034872979,0.171555689616168,0.0193809512686553,0.797429025461978,0.0274909647748442,0.172554040822475,0.285261711185367,0.798973413772705,0.0022746703866237,0.633284818016192,0.567165849165358
0,0.934138240591439,0.0106384336898932,0.378279871970082,0.219343859317387,0.218563317372985,0.172422894201041,0.0226215558823957,0.797508294548431,0.0272200702893179,0.174135723431498,0.282494381714466,0.804306892474101,0.0022907311370662,0.631712236818674,0.566613111060511
0,0.927377352868006,0.0063004404563236,0.376974745181544,0.207903942516782,0.217612677651001,0.164029862001357,0.0309729469258132,0.797277819333716,0.026112290157418,0.164796264216314,0.27934847307524,0.783990745229178,0.0021158353550779,0.626366762099149,0.556106315992674
0,0.936522830169178,0.0034424899005097,0.372284340938931,0.21991112791907,0.217597167594171,0.173063871502903,0.0475391751105657,0.797450744914985,0.0269452605662979,0.174060405212021,0.277276028682402,0.807399821626461,0.0022777687322275,0.631523540773414,0.565799679117723
0,0.934650696396773,0.0051213306705332,0.374223578172286,0.220194762219911,0.217626475429414,0.174255335193424,0.0356248247329192,0.797485883393099,0.026909814924169,0.175265496723657,0.278493471547474,0.805388494691281,0.0023714959121864,0.631083135847454,0.565667067021245
0,0.928451817072855,0.0011645191001194,0.36963718146295,0.212158457029403,0.217601869723082,0.167242289420104,0.112932322863818,0.79735293820622,0.0267240122207026,0.168260902312269,0.275623859983961,0.791225239695045,0.0021171470205929,0.630381775592115,0.564816514209528
0,0.96559772462312,0.0019360016049754,0.369717703424196,0.264063534083388,0.217589412565756,0.223399441972702,0.0746786686230443,0.797931339690447,0.0267913289778551,0.224297657603374,0.276183345392466,0.869201781061616,0.0028496331282779,0.630612936809085,0.565159217114536
0,0.955119452978025,0.0020654939403058,0.36963718146295,0.255365415524251,0.217601106498206,0.203725209260237,0.0708848212886478,0.797736694656171,0.0267911588968895,0.20494087519771,0.276277299422679,0.867683594177375,0.0025889227182535,0.63061225188696,0.56515840626667
0,0.931667631520651,0.0031889767369755,0.372956475643225,0.211402098893826,0.217299911415143,0.166360003016364,0.0503886926006019,0.797247522771878,0.0265670848439317,0.167357083678542,0.277091907003709,0.78851123696401,0.0021450424375191,0.629698908234134,0.563802466658587
0,0.899201813197035,0.0097392826854157,0.379763936450279,0.191831332135766,0.217559175587186,0.147334288515195,0.0237493728735848,0.796071075457392,0.0266867968429369,0.146719891541764,0.281842516058236,0.732403886631764,0.0019851364022627,0.630234517335379,0.564606259940864
0,0.939597442955676,0.0010560008754411,0.36963718146295,0.220762030821594,0.217594765094996,0.176856948948043,0.122269814317024,0.797613709982772,0.0267915342995849,0.178127589063795,0.275545303332964,0.819030309362079,0.0023506539876257,0.630613621731209,0.565160195628006
0,0.931534238226607,0.0177751028187381,0.36963718146295,0.233714663893353,0.217598299158009,0.191131890505995,0.0176845570659104,0.797505942760526,0.0267912165430359,0.194321006251412,0.287669971958486,0.815617401962883,0.0022591022786589,0.630612594348023,0.565158681123522
0,0.938025756896111,0.0011481045787395,0.369649483429251,0.22586744823674,0.217594801597055,0.183394917427042,0.114270038046292,0.797688828855276,0.0267917994369852,0.184454319499887,0.275611740368134,0.815874985391725,0.0025136482175694,0.63061533403652,0.565161458634666
0,0.93541342755017,0.0045130814616219,0.370489372219476,0.216412971542025,0.217756280070625,0.17094487595204,0.0389480346162831,0.797390981834099,0.0267936630465446,0.171951495066657,0.278052304963239,0.799815414366472,0.0022561606595722,0.630620470952453,0.565170318304854
0,0.876677083085843,0.0008170783975779,0.369987228322258,0.191642242601872,0.215975961814413,0.154648970665862,0.150454667594433,0.795970086917931,0.0267852860829191,0.155607441440084,0.275371634244991,0.718932276890888,0.0020497028812595,0.630592389145354,0.565130247081311
0,0.937800511479229,0.0159412360134599,0.381357600266617,0.225961993003687,0.217603276711549,0.181456903702587,0.0185344771071948,0.797444657934524,0.027299993051864,0.182420727574,0.286340385272925,0.806752372527006,0.0022477155041769,0.632120792865851,0.566796078990741
0,0.931588697028731,0.0005006429020873,0.36963718146295,0.215278434338659,0.217563954038585,0.168516703114396,0.220089596320495,0.797374242637832,0.0267911566924924,0.169465993823906,0.275142560954256,0.796158671033409,0.0022304508362679,0.63061225188696,0.565158395757604
0,0.916406092576314,0.0051377451919131,0.373907082130164,0.209983927389619,0.217215983225724,0.160892843676947,0.0355482421232067,0.797229123490031,0.0265814081930162,0.161030353242449,0.278505003408766,0.769997264652744,0.0021245100695184,0.629831783126259,0.563910605457679
0,0.970990875028994,0.0022971210753335,0.36963718146295,0.325612177365983,0.217617917355694,0.257921725360078,0.0651141406098545,0.797800054589148,0.0267911675506804,0.262182722000452,0.276445114747167,0.885701434968958,0.0027407490002723,0.63061225188696,0.565158447533248
0,0.946183059236792,0.0059721500287254,0.371943240964206,0.224071097664744,0.217584886310404,0.176223512555614,0.032087548741363,0.797457938619166,0.0269096279688924,0.177299088649544,0.27911045681948,0.808374059296874,0.0023146767675346,0.630965329242065,0.56566634636563
0,0.926544182162159,0.0101724436662745,0.379177915510095,0.190885884466295,0.217525165623034,0.153299147877234,0.0231814591785101,0.797183194455646,0.026715717782476,0.154251713489493,0.282156571606098,0.758644688815925,0.00200595562629,0.630396158956727,0.564771034506412
0,0.921157400283521,0.0099316973527024,0.37809981591785,0.212442091330245,0.21762195249243,0.165794434808838,0.0234913559928311,0.797269933927211,0.0257487295645182,0.166754537922724,0.281981864383029,0.788125640198415,0.0021838417900071,0.617627840714511,0.198631789774405
0,0.947467805295419,0.0034260753791298,0.370137088639022,0.230972865651886,0.217590441260155,0.184103762913807,0.0477198244473182,0.79749639726844,0.0268241880136193,0.184981547036228,0.277263525018624,0.821831559901463,0.0023741865618445,0.630730058492349,0.565311122263311
0,0.903500407379082,0.0010751511503843,0.36963718146295,0.210834830292143,0.217620525593749,0.15605912072996,0.120556470159086,0.796292973563276,0.0267911566924924,0.153950440611584,0.275558721626206,0.741242003419502,0.0020348113109685,0.63061225188696,0.565158395757604
0,0.936693156913094,0.0078342862874912,0.377079871075393,0.215656613406448,0.217564966141138,0.169534725887942,0.0269818598103528,0.797388076684333,0.0307339539507694,0.170520448896588,0.280460528430052,0.798194735323414,0.0022437344718145,0.633287900165751,0.569132178120105
0,0.93440665321581,0.0121257717104843,0.372104284886699,0.219816583152123,0.219190485800631,0.174979262499057,0.0211186413144261,0.797395962090839,0.0268516262150169,0.176771861113203,0.283572954094228,0.803120788089926,0.002241686085849,0.630860193695977,0.565431121374878
0,0.940965172850833,0.0027676706882244,0.371585365580888,0.22322019476222,0.217581345610653,0.177211371691426,0.0562202468107323,0.797559480520487,0.0268329448743317,0.178278225502749,0.276786228960179,0.81206421649337,0.0026556450956372,0.630770468897686,0.565350071069009
0,0.970105041000147,0.0058162120756162,0.370101301100691,0.4112697362201,0.21761343092077,0.336859965311817,0.0326597344257511,0.797600982659991,0.0267977140647543,0.337651577916698,0.278997459636255,0.902403957159828,0.0027365782906572,0.630635196778126,0.565189469871421
0,0.931710964777884,0.0072305966678521,0.375614818724935,0.211213009359932,0.217545235118906,0.16612623482392,0.028354125421623,0.797335645648093,0.0264129053273919,0.167055810800633,0.280022913914056,0.790531516843981,0.0021833013678455,0.628497897289078,0.562349358913523
0,0.960472418497667,0.0028014116488386,0.370531869921245,0.224071097664744,0.217580429740801,0.174911394314154,0.0556951683666874,0.797439816018249,0.026895708310857,0.175868042479476,0.276810539960673,0.878513147307814,0.0026975952593652,0.630934165285407,0.565612038278515
1,0.837567977157222,0.0376111399885098,0.401520523034873,0.136806277772525,0.217377043584796,0.0792775808762537,0.0137679256480555,0.795529057515463,0.0267602632846436,0.0802892219627928,0.302055638421154,0.503219421289298,0.0019755062929963,0.630513623101053,0.565006653408873
1,0.899359271403924,0.0350650653389143,0.394653789117457,0.203365793703318,0.217621222451245,0.160319734559988,0.0140237719824063,0.797297186998818,0.0265221810426961,0.161331626120359,0.300208757325395,0.778876531993558,0.0021512481074478,0.629534869385351,0.563437962832843
0,0.937747161902117,0.0080048149262714,0.375131686957455,0.220478396520753,0.217572648165434,0.178440539929115,0.0266299158117092,0.797451021595915,0.026966280396091,0.179558635233863,0.280584564113388,0.806870283610706,0.0023804867666019,0.631246832235175,0.565874715536867
0,0.933218288005788,0.0045130814616219,0.372122178655865,0.214994800037818,0.217564640940973,0.170597994118091,0.0389484545799134,0.797407167668505,0.0276013244194626,0.17157490396927,0.278052255660188,0.797608833154838,0.0022379743913613,0.633317009356036,0.567345043922777
